species_details,,,,,recorded_present,,,,,status,,,,,,,,,,population_trends,,,,,,,,,photoperiod,,,larval_habitat,pupal_habit,,,,,,,,wingless_reduced_wing_females,morphological_characteristics,,,voltinism,,,,egg_stage,,,,,,,,,,,,larval_stage,,,,,,,,,,,,,pupal_stage,,,,,,,,,,,,,adult_stage,,,,,,,,,,,,overwintering_stage,,,,host_plant_specificity,,,,,ellenberg_traits,,,,,broad_host_plant_category,,,,,,,,,,,,,,,,,,host_plant_section,,,,,,,,common_hostplants,,,,,,,,,,,,,,,,,,,,habitat,,,,,,,,,,,,,,,,,,,,
abh_number,b&f_number,scientific_name ,common_name ,family,england ,scotland ,wales ,northern_ireland,republic_of_ireland,reintroduced,immigrant ,resident,extinct_gb ,extinct_i,red_list_gb ,red_list_ireland,gb_10_km_squares_(2000-2016),ireland_10_km_squares_(2000-2016),rarirty_gb,long_term_distribution_trend_gb,sig_long_term_distribution_trend_gb,range_long_term_distribution_trend_gb,short_term_distribution_trend_gb,sig_short_term_distribution_trend_gb,range_short_term_distribution_trend_gb,abundance_trend_gb,sig_abundance_trend_gb,range_abundance_trend_gb ,diurnal ,nocturnal ,easily_disturbed_by_day,communal_or_nest,below_ground,leaf_litter_moss_on_ground_soil_surface,hostplant_external,hostplant_internal_stem,hostplant_internal_root,other_vegetation_external,stone_inc_walls,dead_rotten_wood ,wingless_reduced_wing_female,forewing_minimum,forewing_maximum,estimated_dry_mass,obligate_univoltine,obligate_multivoltine,partial_generation,phenology_shift,egg_jan,egg_feb,egg_mar,egg_apr,egg_may,egg_jun,egg_jul,egg_aug,egg_sep,egg_oct,egg_nov,egg_dec,lar_jan,lar_feb,lar_mar,lar_apr,lar_may,lar_jun,lar_july,lar_aug,lar_sep,lar_oct,lar_nov,lar_dec,lar_multiple,pup_jan,pup_feb,pup_mar,pup_apr,pup_may,pup_jun,pup_jul,pup_aug,pup_sep,pup_oct,pup_nov,pup_dec,pup_multiple,ad_jan,ad_feb,ad_mar,ad_apr,ad_may,ad_jun,ad_jul,ad_agu,ad_sep,ad_oct,ad_nov,ad_dec,egg,larva,pupa,adult,specificity ,number_hostplants,hostplant_or_hostplant_category,hostplant_or_hostplant_category_scientific,hostplant_native_or_non-native,light_value,moisture_value,reaction,nitrogen,salt_tolerance,sedges,rushes,grasses ,forbs,ferns,broadleaf_trees,coniferous_trees,shrubs_dwarf_shrubs,mosses,lichens_algae,fungi,slime_moulds,detritus,aquatic_plants,dead_withered_leaves,live_dead_invertebrates_meat,galls,stored_goods,roots,stem_shoot,trunk_branches,seeds_berries_fruits,flowers_flower_buds_catkins,leaves_leaf_buds_fronds_external,leaves_internal_mines,other,willow Salix spp,birches Betula spp,Blackthorn (Prunus spinosa),oaks Quercus spp,Hawthorn Crataegus monogyna,docks Rumex spp,Hazel Corylus avellana,Heather Calluna vulgaris,grasses ,Bramble Rubus fruticosus,Bilberry Vaccinium myrtillus,Alder Alnus glutinosa,Pedunculate Oak Quercus robur,Aspen Populus tremula,elms Ulmus spp.,dandelions Taraxacum spp., Downy Birch Betula pubescens,hawthorns Crataegus spp.,Beech Fagus sylvatica,Honeysuckle Lonicera periclymenum,1. Woodland,1a_broadleaved_woodland,1b_coniferious_woodland,1c_scrub_and_hedgerows,1d_wet_woodland_alder_willow_carr,2_heathland,3_moorland,4_grassland,4a_calcareou_grassland,4b_wet_grassland,4c_acid_grassland,5_wetlands,5a_bog_mosses_mires,5b_fens_and_marshes,5c_reedbeds,6a_sand_dunes,6b_saltmarsh,6c_rocky_coast,6d_coastal_shingle,7_montane_upland,8_other
70.102,1753,Coenotephria salicata,Striped Twin-spot Carpet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,289,69,,-68%,Y,1970 - 2016,-8.00%,N,2000 - 2016,-54.20%,N,1970 - 2016,,1,1,,,1,,,,,,,,12,15,7.4,1,,1,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,1,,,,,1c,,,Oligophagous (Genus),3,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,1,,,,,1,,,,2,
70.103,1750,Lampropteryx suffumata,Water Carpet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1563,263,,11%,N,1970 - 2016,0.40%,N,2000 - 2016,105.60%,Y,1970 - 2016,,1,1,,,1,,,,,,,,14,17,10.6,1,,,-13.2,,,,,1,,,,,,,,,,,,1,1,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,1,1,1,1,,,,,,,,,1,,Oligophagous (Genus),4,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,1,,1,1,,1,,,,,,3,
70.104,1751,Lampropteryx otregiata,Devon Carpet,Geometridae,1,1,1,,,,,1,,,LC,  ,372,0,,118%,Y,1980 - 2016,233.50%,Y,2000 - 2016,546.70%,Y,1970 - 2016,,1,1,,,1,,,,,,,,12,14,6.7,,1,,,,,,,,1,,,1,,,,,,,,,1,1,,1,1,,,,1,1,1,1,1,,,1,,,1,1,,,,,,1,1,1,1,1,,,,,,1,,Monophagous,1,Common Marsh-bedstraw Galium palustre,Galium palustre,1,7,9,5,4,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,3,
70.105,1800,Operophtera fagata,Northern Winter Moth,Geometridae,1,1,1,1,,,,1,,,LC,LC,500,3,,-61%,Y,1970 - 2016,65.30%,N,2000 - 2016,-65.10%,Y,1970 - 2016,,1,,,1,,,,,,,,1,14,18,11.5,1,,,,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,1,1,1,1,,,2,Oligophagous (Family),3,, ,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,3,
70.106,1799,Operophtera brumata,Winter Moth,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1486,122,,16%,Y,1970 - 2016,-1.40%,N,2000 - 2016,-59.10%,Y,1970 - 2016,,1,,,1,1,,,,,,,1,13,16,8.9,1,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,,,,1,1,,,,,,,,1,1,1,2,,,1,Polyphagous,20,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,1,1,,,1,1,,,,,,1,1,,1,1,1,1,,,1,,,,,,,,,,,,,3,Ubiquitous
70.107,1795,Epirrita dilutata,November Moth,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1019,55,,-12%,N,1970 - 2016,-6.60%,N,2000 - 2016,-67.70%,Y,1970 - 2016,,1,,,1,,,,,,,,,15,20,14.4,1,,,1.4,1,1,1,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,1,,,,Polyphagous,14,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,,1,,,,,,,1,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,3,
70.108,1796,Epirrita christyi,Pale November Moth,Geometridae,1,1,1,1,1,,,1,,,LC,LC,417,22,,-61%,Y,1970 - 2016,-3.00%,N,2000 - 2016,66.60%,N,1971 - 2016,,1,,,1,,,,,,,,,15,20,14.4,1,,,0.3,1,1,1,,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,,1,,,,Polyphagous,10,, ,1,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,,,,,1,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,3,
70.109,1797,Epirrita autumnata,Autumnal Moth,Geometridae,1,1,1,1,1,,,1,,,LC,LC,573,28,,-35%,Y,1970 - 2016,-27.80%,N,2000 - 2016,7.10%,N,1970 - 2016,,1,,,1,,,,,,,,,16,20,15.5,1,,,8.8,1,1,1,,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,1,,1,,,,Polyphagous,7,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,1,,,1,,,,1,,,,,1,1,,,1,1,,1,,1,1,,,,,,,,,,,,,3,
70.11,1798,Epirrita filigrammaria,Small Autumnal Moth,Geometridae,1,1,1,1,1,,,1,,,LC,VU,252,9,,-67%,Y,1970 - 2016,-41.30%,N,2000 - 2016,-94.90%,N,1970 - 2016,,1,,,1,,,,,,,,,14,18,11.5,1,,,4.9,1,1,1,,,,,,,1,1,1,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,1,,,1,,,,Polyphagous,5,, ,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,
70.111,1875,Asthena albulata,Small White Wave,Geometridae,1,1,1,1,1,,,1,,,LC,LC,622,26,,-54%,Y,1970 - 2016,-46.90%,Y,2000 - 2016,31.70%,N,1970 - 2016,,1,1,,,1,,,,,,,,9,11,3.4,1,,1,,,,,,,,1,,,,,,,,,,,1,1,1,?,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,1,1,1,,,,,,,1,,Polyphagous,4,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
70.112,1874,Euchoeca nebulata,Dingy Shell,Geometridae,1,1,1,1,1,,,1,,,LC,NE,771,10,,-54%,Y,1980 - 2016,6.10%,N,2000 - 2016,402.60%,Y,1970 - 2016,,1,1,,,1,1,,,,,,,9,12,3.9,1,,,-1.1,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Monophagous,1,Alder Alnus glutinosa,Alnus glutinosa,1,5,8,6,6,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,1,,,,,,,1,,1,,,,,,,
70.113,1877,Hydrelia sylvata,Waved Carpet,Geometridae,1,,1,,1,,,1,,,LC,LC,195,5,,,,,-11.00%,N,2000 - 2016,,,,,1,,,,1,,,,,,,,11,13,5.5,1,,,-4,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,6,, ,1,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,,,,,1,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,,,
70.114,1876,Hydrelia flammeolaria,Small Yellow Wave,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1057,12,,-3%,N,1970 - 2016,-2.60%,N,2000 - 2016,-29.60%,N,1970 - 2016,,1,1,,,1,,,,,,,,9,11,3.4,1,,,-1.1,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,3,, ,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,1,,1,1,,,,,,,1,,,,,,,,,
70.115,1873,Venusia cambrica,Welsh Wave,Geometridae,1,1,1,1,1,,,1,,,LC,LC,523,74,,-35%,Y,1970 - 2016,-23.00%,N,2000 - 2016,-48.20%,N,1970 - 2016,,1,,,,1,,,,,,,,13,15,8.1,1,,,-8.6,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,3,, ,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,2,
70.116,1872,Venusia blomeri,Blomer's Rivulet,Geometridae,1,1,1,,,,,1,,,LC,  ,204,0,,,,,37.00%,N,2000 - 2016,,,,,1,,,1,1,,,,,,,,10,13,4.9,1,,,-6.9,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Monophagous,1,Wych Elm Ulmus glabra,Ulmus glabra,1,4,5,7,6,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
70.117,1878,Minoa murinata,Drab Looper,Geometridae,1,,1,,,,,1,,,LC,  ,62,0,Nationally Scarce,,,,-75.70%,Y,2000 - 2016,,,,1,1,,,,1,,,,,,,,9,11,3.4,1,,1,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,,,1,,Monophagous,1,Wood Spurge Euphorbia amygdaloides,Euphorbia amygdaloides,1,4,5,6,6,0,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,
70.118,1791,Philereme vetulata,Brown Scallop,Geometridae,1,,1,1,1,,,1,,,LC,LC,353,8,,-54%,Y,1990 - 2016,-81.20%,Y,2000 - 2016,-53.60%,N,1970 - 2016,,1,1,,1,,,,,,,,,13,16,8.9,1,,,-11.5,1,1,1,1,,,,1,1,1,1,1,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,,,,Monophagous,1,Buckthorn Rhamnus cathartica,Rhamnus cathartica,1,7,5,7,6,0,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
70.119,1792,Philereme transversata,Dark Umber,Geometridae,1,,1,1,1,,,1,,,LC,LC,504,12,,-13%,N,1970 - 2016,-2.40%,N,2000 - 2016,-36.00%,N,1970 - 2016,,1,1,,1,,,,,,,,,17,20,16.6,1,,,-7.6,1,1,1,1,,,,1,1,1,1,1,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,1,,,,Oligophagous (Family),2,, ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
70.12,1787,Rheumaptera hastata,Argent and Sable,Geometridae,1,1,1,1,1,,,1,,,LC,VU,194,21,,,,,,,,,,,1,,,,,1,1,,,,,,,13,19,14.4,1,,,-0.7,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,,,,1,,Polyphagous,6,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,1,,,,1,1,1,1,,,1,,,,,1,1,,,,,,,3,
70.121,1789,Hydria undulata,Scallop Shell,Geometridae,1,1,1,1,1,,,1,,,LC,LC,807,106,,1%,N,1970 - 2016,31.60%,N,2000 - 2016,11.80%,N,1970 - 2016,1,1,,,1,,,,,,,,,16,19,14.4,1,,,-6.6,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,,,,,1,1,1,,,,,,,1,1,1,,,,,,,1,,Polyphagous,4,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,1,,,,,,,1,1,,,1,,,,,,,1,,1,,,,,,,
70.122,1788,Hydria cervinalis,Scarce Tissue,Geometridae,1,1,1,,,,,1,,,LC,  ,150,0,,,,,,,,,,,,1,,,1,,,,,,,,,19,22,21.6,1,,,-12.4,,,,,1,1,,,,,,,,,,,,1,1,?,?,,,,,1,1,1,1,,,,1,1,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Oligophagous (Family),6,, ,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
70.123,1790,Triphosa dubitata,Tissue,Geometridae,1,1,1,1,1,,,1,,,LC,NT,332,31,,,,,,,,-67.70%,N,1970 - 2016,,1,,,1,,,,,,,,,19,22,21.6,1,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,Oligophagous (Family),2,, ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,
70.124,1785,Pareulype berberata,Barberry Carpet,Geometridae,1,,,,1,,1,1,,1,EN,RE,13,0,Nationally Rare,,,,,,,,,,,1,1,,1,1,,,,,,,,13,15,8.1,,1,,,,,,,,1,,1,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,,,1,1,,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,Oligophagous (Genus),2,, ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
70.125,1780,Coenocalpe lapidata,Slender-striped Rufous,Geometridae,,1,,1,1,,,1,,1,LC,RE,31,0,Nationally Scarce,,,,,,,,,,1,1,,,1,1,,,,,,,,13,16,8.9,1,,,-1.7,1,1,1,,,,,,,1,1,1,,,,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,,Monophagous,1,Lesser Spearwort Ranunculus flammula,Ranunculus flammula,1,7,9,5,3,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,2,
70.126,1781,Horisme vitalbata,Small Waved Umber,Geometridae,1,,1,,,,,1,,,LC,NE,534,0,,3%,N,1990 - 2016,-29.00%,N,2000 - 2016,3.60%,N,1970 - 2016,,1,,,,1,,,,,,,,14,17,10.6,,1,,,,,,,,1,,1,,,,,,,,,,1,1,,1,1,,,,1,1,1,1,,,,,,,1,1,,,,,1,1,1,1,1,,,,,,,1,,Monophagous,1,Traveller’s-joy Clematis vitalba,Clematis vitalba,1,6,4,8,5,0,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
70.127,1782,Horisme tersata,Fern,Geometridae,1,,1,,,,,1,,,LC,NE,473,0,,-51%,Y,1970 - 2016,0.00%,N,2000 - 2016,-54.90%,N,1970 - 2016,,1,1,,1,1,,,,,,,,14,18,11.5,1,,1,-5.1,,,,,,,,1,,,,,,,,,,,1,1,1,?,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,Monophagous,1,Traveller’s-joy Clematis vitalba,Clematis vitalba,1,6,4,8,5,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
70.1271,,Horisme radicaria,Cryptic Fern,Geometridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.128,1784,Melanthia procellata,Pretty Chalk Carpet,Geometridae,1,,1,,,,,1,,,LC,  ,472,0,,-65%,Y,1970 - 2016,11.70%,N,2000 - 2016,-69.80%,N,1970 - 2016,,1,1,,1,1,,,,,,,,16,18,13.4,1,,,0.1,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,1,1,1,1,1,,,,,,1,,Monophagous,1,Traveller’s-joy Clematis vitalba,Clematis vitalba,1,6,4,8,5,0,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
70.129,1863,Anticollix sparsata,Dentated Pug,Geometridae,1,,1,,,,,1,,,LC,  ,36,0,Nationally Scarce,,,,,,,,,,,1,,,,1,1,,,,,,,11,13,5.5,1,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,,1,1,1,,,,,,,1,,Monophagous,1,Yellow Loosestrife Lysimachia vulgaris,Lysimachia vulgaris,1,7,9,7,5,0,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,1,,1,1,,,,,,
70.13,1870,Odezia atrata,Chimney Sweeper,Geometridae,1,1,1,1,1,,,1,,,LC,VU,972,40,,-50%,Y,1980 - 2016,26.10%,N,2000 - 2016,,,,1,,,,1,,,,,,,,,12,15,7.4,1,,,-9.8,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,1,,,,Oligophagous (Family),4,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,3,
70.131,1809,Mesotype didymata,Twin-spot Carpet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1475,136,,-47%,Y,1970 - 2016,-33.60%,Y,2000 - 2016,-47.40%,Y,1970 - 2016,1,1,,,,1,,,,,,,,11,15,6.7,1,,,-4.3,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,Polyphagous,17,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,1,,1,,,1,,,,,,,,,,1,1,1,,,,1,1,,,,,,,,,,,,3,
70.132,1802,Perizoma affinitata,Rivulet,Geometridae,1,1,1,1,,,,1,,,LC,LC,1310,18,,15%,N,1970 - 2016,-13.50%,N,2000 - 2016,-28.20%,N,1970 - 2016,1,1,1,,1,,,,,,,,,12,15,7.4,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Monophagous,1,Red Campion Silene dioica,Silene dioica,1,5,6,6,7,0,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,,,,,,,,,,,,,
70.133,1803,Perizoma alchemillata,Small Rivulet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,1748,123,,20%,Y,1970 - 2016,9.20%,N,2000 - 2016,12.60%,N,1970 - 2016,,1,1,,1,,,,,,,,,9,11,3.4,1,,,-2.2,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Monophagous,1,Common Hemp-nettle Galeopsis tetrahit,Galeopsis tetrahit,1,7,5,6,6,0,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,1,,1,,1,,,,,,3,
70.134,1804,Perizoma bifaciata,Barred Rivulet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,539,74,,-69%,Y,1980 - 2016,-12.30%,N,2000 - 2016,-61.40%,Y,1970 - 2016,,1,1,,1,,,,,,,,,9,11,3.4,1,,,-0.1,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,,1,1,,,,,,,,1,1,,,,,,,1,,Oligophagous (Family),2,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,,,,,,,,,
70.135,1805,Perizoma minorata,Heath Rivulet,Geometridae,1,1,,,1,,,1,,,LC,VU,21,5,Nationally Scarce,,,,,,,,,,1,1,,,1,,,,,,,,,8,10,2.6,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,1,1,,,,,,,1,,Oligophagous (Genus),1,eyebrights Euphrasia spp.,Euphrasia spp.,1,8,5,5,3,0,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,1,
70.136,1806,Perizoma blandiata,Pretty Pinion,Geometridae,1,1,1,1,1,,,1,,,LC,LC,210,38,,,,,-43.80%,N,2000 - 2016,,,,1,1,,,1,,,,,,,,,9,11,3.4,1,,,-2.6,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,,1,1,1,,,,,,,1,,Oligophagous (Genus),1,eyebrights Euphrasia spp.,Euphrasia spp.,1,8,5,5,3,0,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,3,
70.137,1807,Perizoma albulata,Grass Rivulet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,764,66,,-11%,N,1970 - 2016,63.10%,Y,2000 - 2016,-14.90%,N,1970 - 2016,1,1,,,1,,,,,,,,,10,12,4.4,1,,,-15.9,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Monophagous,1,Yellow-rattle Rhinanthus minor,Rhinanthus minor,1,7,5,6,4,0,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,1,,
70.138,1808,Perizoma flavofasciata,Sandy Carpet,Geometridae,1,1,1,1,1,,,1,,,LC,NT,1461,10,,15%,N,1970 - 2016,2.30%,N,2000 - 2016,14.10%,N,1970 - 2016,,1,1,,1,,,,,,,,,11,14,6.1,1,,,-13.5,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Oligophagous (Genus),3,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,,,,,,1,,,,,
70.139,1801,Martania taeniata,Barred Carpet,Geometridae,1,1,1,1,1,,,1,,,LC,LC,83,16,Nationally Scarce,,,,,,,,,,1,1,,,,,,,,,,,,11,12,4.9,1,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,1,mosses, ,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,3,
70.14,1810,Gagitodes sagittata,Marsh Carpet,Geometridae,1,,,,,,,1,,,NT,  ,17,0,Nationally Rare,,,,,,,,,,,1,,,1,1,,,,,,,,13,17,9.7,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,1,1,,,,,,,,1,,Oligophagous (Genus),2,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,
